passenger_id,first_name,last_name,gender,dob,nationality,frequent_flyer_status,ff_points,typical_flight_freq_per_year
P0061600369,Amanda,Hill,O,1970-07-22,Falkland Islands (Malvinas),None,0,1
P0061600370,Jessica,Zhang,O,1975-01-22,Kiribati,None,0,1
P0061600371,Mark,Gay,F,1947-10-19,Barbados,None,0,1
P0061600372,Edward,Arnold,M,1983-06-15,Lao People's Democratic Republic,None,0,2
P0061600373,Gabriel,Salazar,M,1997-08-18,Dominican Republic,None,0,2
P0061600374,Pamela,Becker,M,1985-02-02,Mauritania,None,0,1
P0061600375,Cassandra,Young,O,1980-09-09,United States Minor Outlying Islands,Silver,14823,4
P0061600376,Ariel,Cross,O,1992-10-10,Christmas Island,None,0,1
P0061600377,Danielle,Mays,O,2001-10-05,Liberia,None,0,1
P0061600378,Charles,Herman,O,1954-02-14,Namibia,None,0,2
P0061600379,Matthew,Lopez,F,1961-04-23,Saudi Arabia,None,0,2
P0061600380,Lisa,Jones,O,1956-06-12,Congo,Gold,29675,15
P0061600381,Jeffrey,Woodard,M,1991-12-27,Macao,Silver,11672,3
P0061600382,Olivia,Bowman,O,1982-07-07,Mauritius,None,0,0
P0061600383,Amanda,Gonzalez,F,2001-12-08,Tunisia,Gold,53093,10
P0061600384,Lisa,Hobbs,O,2003-12-18,Cuba,Gold,54117,10
P0061600385,Charles,Morgan,O,1993-01-13,Jersey,None,0,2
P0061600386,Willie,Moody,F,1999-05-05,Suriname,None,0,1
P0061600387,Thomas,Lee,M,1946-12-17,Kiribati,None,0,0
P0061600388,Anthony,Vargas,F,1961-06-07,Turkey,None,0,1
P0061600389,Brenda,Hood,O,1949-12-11,Iraq,None,0,2
P0061600390,Sonya,Price,F,1976-04-24,Pitcairn Islands,None,0,1
P0061600391,Hannah,Sampson,O,1947-05-08,Antarctica (the territory South of 60 deg S),None,0,0
P0061600392,Dustin,Nelson,O,1987-02-22,Central African Republic,Gold,56886,5
P0061600393,James,Owens,F,2006-08-11,Malaysia,None,0,1
P0061600394,Austin,Weber,F,1997-03-20,Malta,None,0,1
P0061600395,Tabitha,Boone,O,1966-11-30,Syrian Arab Republic,None,0,0
P0061600396,Deborah,Rogers,M,1995-11-04,Qatar,None,0,1
P0061600397,Gerald,Flores,M,1969-03-09,Kenya,Silver,9619,3
P0061600398,Sandy,Rodriguez,F,1982-12-02,Christmas Island,None,0,0
P0061600399,Courtney,Jordan,F,1963-05-05,Syrian Arab Republic,None,0,1
P0061600400,Amber,Thomas,O,1945-02-18,Saint Lucia,None,0,0
P0061600401,Christopher,Powers,M,1946-01-06,Central African Republic,None,0,0
P0061600402,Laura,Dickerson,O,1993-05-26,Slovenia,None,0,1
P0061600403,Allison,Wright,M,1990-08-20,Central African Republic,None,0,1
P0061600404,Maureen,Duncan,O,2004-11-16,Barbados,None,0,1
P0061600405,Sean,Lozano,F,2004-04-17,Spain,None,0,2
P0061600406,Kimberly,Gray,F,1974-04-23,American Samoa,None,0,1
P0061600407,Sheena,Stevenson,M,1986-06-03,Cayman Islands,None,0,1
P0061600408,Steven,Baker,M,1945-01-14,Monaco,None,0,2
P0061600409,Brian,Brooks,O,2007-06-02,New Zealand,None,0,2
P0061600410,Eric,Davidson,F,1962-10-07,Uruguay,None,0,1
P0061600411,Dale,Smith,M,1941-11-06,British Indian Ocean Territory (Chagos Archipelago),None,0,0
P0061600412,Katie,Castillo,F,1994-06-23,Reunion,Gold,27098,5
P0061600413,Antonio,Saunders,O,1984-06-27,Brazil,None,0,2
P0061600414,Luis,Rangel,F,1961-10-26,Congo,None,0,2
P0061600415,Diana,Hodge,M,1992-11-23,Nepal,None,0,2
P0061600416,Angela,Weeks,O,1963-04-18,Ethiopia,None,0,1
P0061600417,Emily,Evans,O,1963-02-21,Zambia,Silver,11510,5
P0061600418,Peter,Blake,F,1943-08-11,Libyan Arab Jamahiriya,None,0,1
P0061600419,Albert,Brown,M,1981-10-11,Saint Barthelemy,None,0,1
P0061600420,Arthur,Moore,O,2006-11-28,Cayman Islands,None,0,1
P0061600421,Casey,Mann,M,1951-03-08,Kyrgyz Republic,Silver,9211,5
P0061600422,James,Rodriguez,O,1996-03-02,Ireland,Gold,46035,15
P0061600423,Anna,Nelson,F,1974-10-27,Canada,Silver,7749,2
P0061600424,John,Knight,O,1983-11-19,Myanmar,Silver,19326,2
P0061600425,Matthew,Wallace,O,1961-06-29,Poland,Silver,8421,3
P0061600426,Teresa,Kramer,M,2004-11-12,Albania,None,0,1
P0061600427,Alexander,Morris,F,1998-12-23,Ethiopia,None,0,2
P0061600428,Pamela,Thomas,F,1996-01-19,Saint Lucia,None,0,1
P0061600429,Robert,Malone,F,1973-09-07,Tokelau,Silver,5944,2
P0061600430,Susan,Johnson,F,1957-02-05,Puerto Rico,None,0,0
P0061600431,Andrew,Hess,O,1993-09-30,Mauritius,Gold,49769,10
P0061600432,Lori,Powell,F,2000-04-12,Cayman Islands,None,0,1
P0061600433,Francisco,Bruce,O,1956-09-23,Guadeloupe,None,0,1
P0061600434,Micheal,Roberts,M,1988-02-15,Cambodia,None,0,0
P0061600435,David,Singh,F,1974-03-13,Iran,Platinum,80955,20
P0061600436,William,Liu,O,1941-07-06,Burundi,None,0,1
P0061600437,Devon,Gibson,O,1953-08-30,Congo,None,0,0
P0061600438,Emily,Warren,O,1989-09-16,Nicaragua,Silver,15505,3
P0061600439,Michael,Mckenzie,M,1945-03-19,French Southern Territories,Silver,9214,2
P0061600440,George,Howard,M,1977-12-06,Russian Federation,None,0,2
P0061600441,Tracy,King,M,1956-03-28,Germany,None,0,2
P0061600442,Kristin,Clark,F,1993-12-16,Austria,None,0,0
P0061600443,Mary,Carr,M,1997-06-12,Senegal,None,0,0
P0061600444,Lydia,Liu,O,1961-06-26,Hungary,None,0,1
P0061600445,Gregory,Gaines,O,1987-04-10,Trinidad and Tobago,None,0,2
P0061600446,Stephen,Doyle,O,1994-10-11,New Zealand,None,0,1
P0061600447,Margaret,Bryant,O,1953-06-11,Somalia,None,0,0
P0061600448,Emily,Martinez,M,1940-09-19,Somalia,None,0,1
P0061600449,Jacqueline,Rosales,M,1972-05-25,Mozambique,Silver,14480,4
P0061600450,Ana,Nichols,M,1994-12-23,Bermuda,Silver,6575,2
P0061600451,Andrew,Nolan,M,1996-01-01,Tajikistan,Silver,13593,2
P0061600452,Mary,Garcia,O,1976-06-30,Kyrgyz Republic,Silver,10018,4
P0061600453,Sheila,Sampson,M,1973-08-27,Haiti,Silver,11151,4
P0061600454,Brett,Lee,F,1999-04-24,Armenia,None,0,0
P0061600455,Rodney,Johnson,M,1992-05-06,Macao,Silver,19909,5
P0061600456,Benjamin,Osborne,F,1972-03-16,Armenia,Silver,8457,2
P0061600457,John,Clark,O,1971-06-29,Romania,None,0,2
P0061600458,Miguel,Hart,M,1965-12-21,Burundi,None,0,2
P0061600459,Andrew,Wright,O,1978-10-08,Sudan,None,0,2
P0061600460,Gregory,Carter,F,1961-02-19,Kenya,None,0,1
P0061600461,John,Thompson,O,1965-02-10,Suriname,Silver,18752,5
P0061600462,Amanda,Obrien,M,1978-11-24,Cayman Islands,Gold,42920,5
P0061600463,Douglas,Molina,O,1993-01-04,Liberia,None,0,0
P0061600464,Benjamin,York,M,1959-08-23,Palestinian Territory,None,0,1
P0061600465,Linda,Erickson,M,1994-12-13,Greece,None,0,2
P0061600466,Martin,Gonzalez,M,1946-07-29,Nigeria,None,0,0
P0061600467,Heather,Christian,O,1989-01-18,Norfolk Island,None,0,1
P0061600468,Paul,Richardson,F,1940-10-06,Turks and Caicos Islands,None,0,2
P0061600469,Rachel,Nixon,M,1959-07-05,Russian Federation,None,0,2
P0061600470,Tara,Sanchez,M,1986-12-06,Niger,Platinum,83310,20
P0061600471,Christopher,Blair,F,1947-12-08,Bahrain,None,0,2
P0061600472,Jason,Wyatt,F,2006-02-13,Haiti,None,0,1
P0061600473,Lauren,Jackson,M,2006-02-24,Ukraine,None,0,2
P0061600474,John,Coleman,F,1990-08-10,Guadeloupe,None,0,1
P0061600475,Edward,Hernandez,M,1965-12-15,Belgium,None,0,1
P0061600476,Rebecca,Weiss,O,2002-05-18,Mauritius,None,0,1
P0061600477,Maria,Liu,M,1973-06-30,Holy See (Vatican City State),None,0,1
P0061600478,Cassandra,Gibson,F,1965-05-15,North Macedonia,None,0,2
P0061600479,Cheryl,Mcdowell,F,1944-03-09,Oman,None,0,2
P0061600480,Jacqueline,Reyes,F,1990-09-30,Qatar,None,0,0
P0061600481,Michelle,Warren,O,1951-06-02,Puerto Rico,None,0,0
P0061600482,Megan,Hoffman,M,1962-11-16,Luxembourg,Silver,13068,2
P0061600483,Patrick,Newman,M,1949-10-25,British Virgin Islands,Silver,15158,3
P0061600484,Anthony,Smith,M,1995-09-10,Cyprus,None,0,1
P0061600485,Tony,Stout,O,1942-02-01,Bhutan,None,0,1
P0061600486,Jennifer,Taylor,M,1968-02-25,Antarctica (the territory South of 60 deg S),Gold,28391,10
P0061600487,Jonathan,Juarez,O,1988-04-24,Nepal,Platinum,128978,10
P0061600488,Anthony,Cole,O,1966-06-21,Palestinian Territory,None,0,2
P0061600489,Katherine,Alvarado,F,1981-11-17,Lithuania,None,0,0
P0061600490,Richard,Taylor,F,1964-11-04,Portugal,None,0,1
P0061600491,Olivia,Hunter,F,1960-09-24,Tajikistan,None,0,1
P0061600492,David,Mann,M,1950-03-07,Turkey,Gold,33746,10
P0061600493,Alicia,Martinez,M,1982-07-08,Tonga,Gold,35741,5
P0061600494,Emily,Durham,O,1968-05-21,Angola,None,0,0
P0061600495,Stephen,Velasquez,M,1978-07-23,Antarctica (the territory South of 60 deg S),None,0,1
P0061600496,Russell,Reed,M,1971-03-21,Netherlands Antilles,None,0,1
P0061600497,Laura,Preston,M,2005-12-22,Vanuatu,Silver,14545,2
P0061600498,Mark,Hernandez,O,1965-01-29,Mauritius,None,0,1
P0061600499,Cody,Tucker,O,1983-10-16,Chile,Silver,15081,3
P0061600500,Stephanie,Wilson,M,1952-12-14,Falkland Islands (Malvinas),None,0,1
P0061600501,Brittany,Rowland,O,1962-08-01,Vietnam,None,0,1
P0061600502,Ryan,Gomez,M,2004-07-02,Georgia,None,0,2
P0061600503,Mary,Miller,F,1957-09-09,Lebanon,Platinum,79137,10
P0061600504,Joseph,Simmons,O,1967-10-24,Armenia,None,0,1
P0061600505,Edward,Shields,O,1990-07-17,Palau,Platinum,86476,40
P0061600506,Kevin,Smith,F,1972-05-08,Bermuda,Gold,29017,5
P0061600507,Brenda,Smith,O,2002-05-03,Yemen,None,0,1
P0061600508,Brittany,Boyd,O,1995-08-17,Guatemala,None,0,1
P0061600509,Brian,Gonzalez,O,1976-08-01,French Polynesia,Silver,6102,2
P0061600510,Ashley,Torres,O,1973-12-23,British Virgin Islands,None,0,0
P0061600511,Travis,Elliott,F,1940-02-17,Vietnam,None,0,1
P0061600512,Jimmy,Brown,O,1968-09-19,Madagascar,None,0,1
P0061600513,David,Wallace,F,1984-07-13,Uruguay,None,0,0
P0061600514,Cheryl,Jones,M,1984-03-01,Western Sahara,None,0,2
P0061600515,Randy,Jordan,M,1971-09-14,Bahrain,None,0,2
P0061600516,Pamela,Davis,F,1983-01-08,Serbia,None,0,1
P0061600517,Emily,Berry,M,1966-10-10,Uzbekistan,Silver,12129,4
P0061600518,William,Walsh,O,1999-10-29,Zambia,None,0,1
P0061600519,Andrea,Hoffman,O,1946-12-12,Mauritius,Silver,16484,3
P0061600520,Jennifer,Bentley,M,2006-10-18,Anguilla,None,0,2
P0061600521,Jamie,Payne,F,1940-03-19,Svalbard & Jan Mayen Islands,None,0,0
P0061600522,Stephanie,Pittman,M,1993-06-08,Pakistan,None,0,0
P0061600523,Ray,Pratt,F,1985-09-07,Antigua and Barbuda,Silver,16244,3
P0061600524,Zachary,Miller,F,1949-02-03,Netherlands Antilles,None,0,0
P0061600525,Michelle,Jones,O,2004-05-14,Anguilla,None,0,2
P0061600526,Joe,Giles,F,1965-04-29,Mauritius,None,0,2
P0061600527,Evan,Wilson,M,1989-12-14,Kazakhstan,Gold,40361,10
P0061600528,Kim,Cannon,M,1981-07-24,Denmark,Silver,7113,2
P0061600529,James,Garcia,M,1959-01-30,Iran,None,0,1
P0061600530,Shane,Smith,M,1969-07-10,Niger,None,0,0
P0061600531,Robert,Obrien,F,1982-07-23,Ukraine,None,0,2
P0061600532,Teresa,Jones,F,1965-02-12,Christmas Island,Gold,52721,10
P0061600533,Lisa,Hayes,M,1953-10-26,Gabon,None,0,1
P0061600534,Patrick,Bush,M,1949-04-08,Korea,None,0,1
P0061600535,Jacob,Ray,O,1962-10-17,Ireland,None,0,0
P0061600536,Lauren,Diaz,O,1998-11-01,Liberia,None,0,0
P0061600537,Pamela,Espinoza,M,1942-05-31,Monaco,None,0,1
P0061600538,Lisa,Reed,O,1990-03-10,Montenegro,None,0,2
P0061600539,Aaron,Becker,F,1992-05-14,Svalbard & Jan Mayen Islands,None,0,1
P0061600540,Michael,Boone,O,1971-09-19,Micronesia,None,0,1
P0061600541,Morgan,Blankenship,F,1979-10-17,Portugal,None,0,2
P0061600542,Willie,Butler,F,1976-08-18,Pitcairn Islands,None,0,2
P0061600543,Douglas,Gutierrez,O,1989-09-07,Sri Lanka,None,0,1
P0061600544,Chelsea,Kaufman,F,1983-11-09,Colombia,None,0,1
P0061600545,Julie,Orr,O,2003-01-17,Kiribati,Platinum,86435,40
P0061600546,Sara,Edwards,O,1963-10-25,Peru,None,0,2
P0061600547,Michael,Hall,O,1959-09-14,Comoros,None,0,2
P0061600548,Rachel,Brown,F,1977-10-26,Iceland,Silver,12194,3
P0061600549,Scott,Patton,M,1969-05-31,Cocos (Keeling) Islands,None,0,1
P0061600550,Amy,Holland,O,2002-11-06,Korea,Silver,14093,4
P0061600551,Sharon,Sherman,F,1940-12-07,Anguilla,None,0,1
P0061600552,Juan,Lewis,F,1986-07-10,Nicaragua,None,0,1
P0061600553,Jenna,Lewis,O,1942-05-20,United Kingdom,None,0,0
P0061600554,Jeremy,Orozco,F,1991-04-06,Cameroon,None,0,2
P0061600555,Jared,Cook,O,1984-01-02,Sweden,None,0,1
P0061600556,Brandy,Alvarez,M,1966-12-14,Nigeria,Silver,19616,3
P0061600557,Maria,Smith,F,1988-03-07,Korea,None,0,1
P0061600558,Kathy,Lucas,F,1949-02-17,Angola,None,0,2
P0061600559,Alex,Hernandez,O,1989-12-15,Finland,Silver,18476,4
P0061600560,Holly,Nguyen,O,1963-04-26,South Africa,None,0,1
P0061600561,Christopher,Macias,F,1996-02-16,Ireland,Silver,7382,5
P0061600562,Tanya,Aguilar,M,1958-12-30,Kuwait,Platinum,177271,10
P0061600563,Tony,Nichols,F,1990-08-26,Singapore,None,0,1
P0061600564,Samantha,Gibson,F,1949-07-29,Mayotte,Silver,11029,2
P0061600565,Karen,King,M,1942-08-10,Gabon,None,0,1
P0061600566,Edward,Cox,F,1944-01-09,Ukraine,None,0,0
P0061600567,Thomas,Lee,O,1971-01-17,Qatar,None,0,1
P0061600568,Anthony,Davenport,F,1974-06-09,Czech Republic,None,0,1
P0061600569,Ryan,Smith,M,1985-08-08,Tanzania,None,0,1
P0061600570,Nathan,Brown,O,2007-01-21,Bahrain,None,0,0
P0061600571,William,Mills,M,1946-01-07,Sudan,Silver,19241,2
P0061600572,Jennifer,Obrien,F,1949-10-02,Netherlands Antilles,Gold,35153,5
P0061600573,William,Mccoy,F,1990-09-21,Reunion,None,0,1
P0061600574,Aaron,Livingston,F,1965-05-26,Kuwait,Silver,8423,5
P0061600575,Jessica,Turner,F,1975-08-21,Tonga,None,0,1
P0061600576,Ronald,Santiago,F,1946-02-08,Italy,Silver,8209,4
P0061600577,Donald,Davis,O,1956-03-10,Madagascar,Gold,22332,15
P0061600578,Brendan,Robertson,M,1973-03-13,Comoros,Gold,34585,15
P0061600579,David,Wallace,M,1976-03-27,Trinidad and Tobago,None,0,1
P0061600580,Rachel,Mitchell,M,1982-03-16,Hong Kong,Silver,15998,5
P0061600581,Valerie,Jones,F,1956-12-30,Moldova,Platinum,107634,20
P0061600582,James,Fleming,F,1940-02-27,Gibraltar,None,0,0
P0061600583,Roy,Carter,F,1987-12-19,Spain,Gold,38186,15
P0061600584,Jade,Moran,O,1946-07-23,British Virgin Islands,None,0,1
P0061600585,Elizabeth,Ayala,F,1945-04-21,Lesotho,None,0,1
P0061600586,Greg,Lane,M,1990-08-14,Kazakhstan,None,0,1
P0061600587,Tracey,Frost,F,1946-02-09,Cote d'Ivoire,None,0,1
P0061600588,Ricky,Thompson,M,1979-06-16,Saint Vincent and the Grenadines,Gold,48527,5
P0061600589,Jeffrey,Carter,O,1942-10-07,Ukraine,None,0,1
P0061600590,Gary,Lane,M,1952-12-26,Kiribati,None,0,1
P0061600591,Benjamin,Snyder,M,1990-02-19,Argentina,None,0,1
P0061600592,Tara,Salazar,O,1961-06-16,Australia,None,0,2
P0061600593,Edward,Russo,O,1962-04-12,Senegal,Gold,39287,5
P0061600594,Michele,Hunter,O,1985-06-23,Martinique,None,0,2
P0061600595,Jeremy,Ingram,F,2004-06-25,Spain,Gold,41820,10
P0061600596,Melanie,Davenport,O,1959-06-19,Aruba,None,0,0
P0061600597,Shannon,Mitchell,O,1993-04-10,Ethiopia,Platinum,61774,20
P0061600598,Adam,Charles,M,2004-04-02,Israel,None,0,0
P0061600599,Diane,Lee,O,1958-04-19,Pakistan,None,0,2
P0061600600,Katherine,Marshall,O,2004-06-25,Ecuador,None,0,2
P0061600601,Hannah,Roberts,O,1974-01-22,Indonesia,None,0,2
P0061600602,Jennifer,Bradshaw,O,1963-05-12,Suriname,None,0,1
P0061600603,Alice,Haynes,O,1970-10-22,Sri Lanka,None,0,0
P0061600604,Anthony,Graham,M,1963-03-24,Malawi,None,0,1
P0061600605,Mary,Brown,O,1951-05-21,Uganda,None,0,0
P0061600606,Justin,Holden,F,1994-02-17,Burkina Faso,Silver,12837,5
P0061600607,Kelly,Gallagher,F,1995-07-15,Guyana,None,0,2
P0061600608,Jason,Smith,O,1982-02-10,Slovenia,None,0,0
P0061600609,Emily,Daniel,M,1969-02-11,Ukraine,None,0,1
P0061600610,Christine,Brown,O,1942-10-07,Oman,None,0,1
P0061600611,Kendra,Gonzalez,O,1996-12-12,Guinea,Gold,41999,10
P0061600612,Anthony,Welch,F,2003-09-12,Argentina,None,0,0
P0061600613,Tracy,Osborne,F,2007-06-29,Heard Island and McDonald Islands,None,0,1
P0061600614,Kirk,Randall,M,1992-08-10,American Samoa,Platinum,168911,40
P0061600615,Kathy,Tucker,M,1944-08-29,Sri Lanka,None,0,2
P0061600616,Olivia,Oconnor,F,1971-10-18,Zambia,Platinum,68692,40
P0061600617,Jose,Massey,F,1971-10-06,Thailand,None,0,1
P0061600618,Michelle,Hudson,F,1999-02-28,French Guiana,Silver,13881,5
P0061600619,Jillian,Rivas,F,1946-02-06,Switzerland,None,0,2
P0061600620,Daniel,Watson,O,1956-02-25,Northern Mariana Islands,None,0,1
P0061600621,Katherine,Guzman,F,1952-12-17,Zimbabwe,None,0,1
P0061600622,Jennifer,Chang,M,1990-01-22,United States Virgin Islands,None,0,2
P0061600623,Gina,Stevens,M,1961-01-27,Bulgaria,None,0,2
P0061600624,Lisa,Edwards,M,1988-03-25,Ghana,None,0,2
P0061600625,Kelly,Chambers,O,1957-08-04,Greenland,Gold,56583,5
P0061600626,Brittany,Miller,F,1953-08-23,Pakistan,None,0,2
P0061600627,Mark,Ruiz,O,1962-08-04,Somalia,None,0,0
P0061600628,Leah,Adams,F,1987-12-05,Saint Barthelemy,None,0,1
P0061600629,Jennifer,Owens,F,1978-12-17,Tokelau,Silver,15298,5
P0061600630,William,Kane,F,1983-12-10,Antigua and Barbuda,None,0,1
P0061600631,Glenn,Johnson,F,2004-03-16,Mongolia,None,0,2
P0061600632,Kayla,Garcia,O,1977-07-26,Nauru,None,0,0
P0061600633,Kristina,Kane,F,1966-12-04,Greece,None,0,1
P0061600634,Robyn,Anthony,O,1948-10-02,Myanmar,None,0,0
P0061600635,Hailey,Tucker,F,2006-08-01,Iceland,None,0,2
P0061600636,Pamela,Jones,F,1991-06-30,Paraguay,None,0,0
P0061600637,Maria,Powell,M,1951-06-18,Argentina,None,0,1
P0061600638,Sarah,Robertson,F,2001-12-28,Vanuatu,Gold,32627,5
P0061600639,Linda,Davenport,O,1948-10-12,Malawi,None,0,1
P0061600640,Stephen,Rivera,M,1947-06-11,Turkmenistan,Gold,50589,10
P0061600641,Daniel,Ruiz,F,2005-05-12,Saint Barthelemy,None,0,2
P0061600642,Susan,Hoffman,F,1969-10-17,Palestinian Territory,None,0,1
P0061600643,Kristy,Dennis,F,1997-01-19,Holy See (Vatican City State),Gold,24907,5
P0061600644,Meghan,Hudson,O,1946-01-26,Nauru,None,0,2
P0061600645,Sarah,Baker,M,1940-01-27,Georgia,None,0,0
P0061600646,Jackson,Crawford,O,2006-10-15,Hong Kong,Silver,9642,4
P0061600647,Jacob,Tate,M,1948-12-27,Wallis and Futuna,Silver,12759,3
P0061600648,Erica,Miller,F,1983-12-05,Bahrain,Platinum,79069,20
P0061600649,Carlos,Rodriguez,F,2002-11-24,Cameroon,Gold,40625,5
P0061600650,Brian,Clements,M,1950-10-10,Iraq,Gold,59231,15
P0061600651,Toni,Smith,M,2000-07-03,Hungary,None,0,1
P0061600652,Zachary,Guerra,O,1992-05-18,Tanzania,None,0,1
P0061600653,Richard,Blair,O,1968-08-31,Israel,None,0,2
P0061600654,Mark,Fields,O,1958-09-06,Vietnam,None,0,2
P0061600655,John,Howard,F,1955-06-30,Ethiopia,None,0,0
P0061600656,Cynthia,Pitts,M,1964-09-23,Ghana,None,0,1
P0061600657,Logan,Stone,O,1945-11-18,Brazil,None,0,2
P0061600658,Jessica,Murphy,M,1964-10-12,Congo,None,0,1
P0061600659,Angela,Chen,M,1945-06-07,Netherlands Antilles,None,0,0
P0061600660,William,Cox,M,1954-06-22,Ghana,None,0,1
P0061600661,Thomas,Rivas,O,1971-07-13,Tajikistan,None,0,2
P0061600662,Patricia,Hampton,O,1951-09-26,Zambia,None,0,2
P0061600663,Scott,Sellers,O,2000-11-30,Vietnam,None,0,1
P0061600664,Madeline,Flores,F,1981-08-31,Kyrgyz Republic,Silver,15880,3
P0061600665,Rebecca,Murray,O,2004-04-09,Monaco,None,0,1
P0061600666,James,Taylor,O,1978-07-12,Pitcairn Islands,Gold,56129,5
P0061600667,Andrew,Reid,F,1994-02-11,Jersey,None,0,1
P0061600668,Leslie,Ibarra,F,1997-11-22,North Macedonia,None,0,2
P0061600669,Kathryn,Andrade,O,1947-06-14,Turkmenistan,None,0,2
P0061600670,Rachel,Richardson,O,1975-01-02,Tokelau,Gold,47053,15
P0061600671,Tina,Cummings,M,1970-02-25,Luxembourg,Gold,51497,5
P0061600672,Thomas,Smith,O,1949-03-09,Luxembourg,None,0,0
P0061600673,Joseph,Brown,M,1965-05-23,Philippines,None,0,0
P0061600674,Carlos,Mccarthy,F,1951-01-02,Bangladesh,None,0,2
P0061600675,Lisa,Moyer,M,1944-03-13,Bermuda,None,0,0
P0061600676,Caitlin,Mills,F,1985-04-16,Timor-Leste,None,0,1
P0061600677,Derek,Greene,M,1943-01-16,Paraguay,None,0,2
P0061600678,Ethan,Carlson,O,2005-09-25,Greece,Platinum,150819,40
P0061600679,Thomas,Hunt,O,1971-12-31,Saint Lucia,None,0,0
P0061600680,William,Wilson,M,1991-01-14,Haiti,None,0,2
P0061600681,Anthony,Johnson,M,1954-11-24,Guinea-Bissau,None,0,1
P0061600682,Rhonda,Fleming,M,1963-12-29,Cayman Islands,None,0,2
P0061600683,Edwin,Johnson,F,2006-07-14,Kazakhstan,None,0,1
P0061600684,Angela,Smith,O,1963-12-13,Zimbabwe,None,0,0
P0061600685,Patrick,Lewis,F,1965-03-28,Christmas Island,None,0,2
P0061600686,Charles,Harrison,F,1950-04-26,Guernsey,None,0,2
P0061600687,Melissa,Pierce,F,1983-09-19,Bermuda,None,0,1
P0061600688,Christine,Hill,M,1981-09-05,Ireland,None,0,1
P0061600689,Jennifer,Lewis,F,1940-03-05,Congo,Silver,10531,3
P0061600690,Billy,Shaw,M,1974-06-14,French Guiana,Gold,42525,10
P0061600691,Victoria,Ward,O,1958-07-02,Malawi,None,0,1
P0061600692,Bruce,Rodriguez,O,1961-11-08,Cocos (Keeling) Islands,Silver,12380,2
P0061600693,Neil,Jackson,M,1989-09-18,Bulgaria,None,0,1
P0061600694,Daniel,Hughes,M,1971-10-06,Madagascar,Gold,57857,15
P0061600695,Scott,Wilson,F,1947-01-19,Faroe Islands,Silver,12861,2
P0061600696,Ryan,Le,F,1977-06-05,Niue,None,0,2
P0061600697,Gerald,Smith,F,1971-05-11,Bahamas,Silver,12062,5
P0061600698,Christopher,Cook,F,2006-10-26,Liberia,None,0,1
P0061600699,Michelle,Sherman,M,1947-07-16,Eritrea,Silver,10409,5
P0061600700,Christina,Williams,F,1985-09-09,Northern Mariana Islands,Silver,16665,4
P0061600701,Meghan,Moore,O,1968-04-21,Czech Republic,None,0,1
P0061600702,Curtis,Dunn,O,1992-07-07,Jamaica,None,0,1
P0061600703,Alicia,Sutton,M,1974-04-15,Mongolia,None,0,2
P0061600704,Laura,Brown,F,2006-07-10,Antarctica (the territory South of 60 deg S),None,0,1
P0061600705,Steven,White,F,1985-05-24,Costa Rica,Platinum,147402,20
P0061600706,Steven,Murray,M,1988-06-18,Tuvalu,None,0,1
P0061600707,Leonard,Davis,M,1980-12-30,Somalia,None,0,2
P0061600708,Alexandra,Clark,O,1980-06-09,Angola,None,0,1
P0061600709,Nicholas,Campbell,O,1981-02-15,Guinea-Bissau,None,0,0
P0061600710,Tyler,Wood,M,1967-12-25,Puerto Rico,None,0,0
P0061600711,Matthew,Singh,O,2004-12-16,Mozambique,None,0,1
P0061600712,Wendy,Moreno,O,2003-01-17,Antarctica (the territory South of 60 deg S),None,0,1
P0061600713,Sophia,West,M,1986-09-11,Norfolk Island,Silver,10099,2
P0061600714,Michael,Howard,F,1994-08-28,Poland,None,0,2
P0061600715,Adam,Tapia,M,1949-07-31,Israel,None,0,1
P0061600716,Eric,Johnson,F,1960-03-24,Holy See (Vatican City State),None,0,1
P0061600717,Mario,Payne,O,1950-06-10,Anguilla,None,0,1
P0061600718,Stacey,Hanna,M,1942-11-10,Singapore,Silver,6552,3
P0061600719,Frank,Lawson,O,1952-12-21,Taiwan,Gold,42642,5
P0061600720,David,Brown,M,1974-06-29,Kiribati,None,0,0
P0061600721,Sue,Sanchez,M,1954-07-28,Ireland,None,0,1
P0061600722,Tara,Schultz,F,1971-07-04,Guinea,None,0,2
P0061600723,Jared,Nguyen,O,1971-02-23,Venezuela,None,0,0
P0061600724,Connie,Daniel,M,2002-03-25,India,Gold,55781,15
P0061600725,Eric,Doyle,M,1969-06-22,India,None,0,1
P0061600726,Christine,Nguyen,M,2006-08-03,Mayotte,Gold,28527,10
P0061600727,Katelyn,Wilkinson,O,1991-01-13,Panama,None,0,2
P0061600728,Barbara,Pugh,M,1983-03-02,Bermuda,None,0,0
P0061600729,Tonya,Myers,F,1997-02-27,Israel,None,0,2
P0061600730,Amy,Phelps,O,1994-07-31,Cayman Islands,None,0,2
P0061600731,Jessica,Cummings,O,1979-03-27,New Zealand,Silver,10768,2
P0061600732,Susan,Simpson,F,2004-11-26,Jamaica,None,0,2
P0061600733,Nathan,Jarvis,F,1940-02-09,France,None,0,1
P0061600734,Christine,Miller,F,2000-10-31,Azerbaijan,None,0,2
